order_id,order_ts,country,category,price,quantity
5784,2024-01-27,UK,grocery,468.28,6
5785,2024-01-10,US,toys,337.14,3
5786,2024-01-09,UK,electronics,463.3,6
5787,2024-01-01,US,grocery,70.26,3
5788,2024-01-16,MX,toys,302.75,7
5789,2024-01-06,MX,home,381.2,4
5790,2024-01-09,CA,electronics,471.82,7
5791,2024-01-27,UK,toys,167.54,4
5792,2024-01-04,CA,grocery,294.46,9
5793,2024-01-27,MX,home,204.76,5
5794,2024-01-28,UK,toys,271.44,8
5795,2024-01-02,US,toys,254.27,8
5796,2024-01-29,CA,electronics,425.6,7
5797,2024-01-04,MX,toys,412.91,4
5798,2024-01-01,US,home,200.48,9
5799,2024-01-19,MX,toys,144.1,5
5800,2024-01-26,US,electronics,426.19,1
5801,2024-01-25,CA,home,477.56,4
5802,2024-01-10,US,home,14.22,4
5803,2024-01-21,UK,electronics,253.0,5
5804,2024-01-15,US,grocery,386.9,5
5805,2024-01-27,MX,home,493.06,4
5806,2024-01-22,US,grocery,267.61,8
5807,2024-01-19,CA,home,360.91,6
5808,2024-01-16,MX,home,467.01,3
5809,2024-01-21,MX,electronics,190.73,9
5810,2024-01-27,MX,toys,442.99,4
5811,2024-01-24,MX,home,136.75,1
5812,2024-01-22,UK,toys,364.1,4
5813,2024-01-04,MX,home,478.18,7
5814,2024-01-02,MX,grocery,325.91,4
5815,2024-01-30,MX,toys,191.22,9
5816,2024-01-25,CA,grocery,43.58,6
5817,2024-01-13,CA,toys,104.33,3
5818,2024-01-28,MX,toys,365.98,1
5819,2024-01-01,UK,grocery,494.89,8
5820,2024-01-17,US,electronics,425.63,3
5821,2024-01-13,UK,grocery,396.78,9
5822,2024-01-04,MX,electronics,14.27,6
5823,2024-01-07,MX,electronics,368.18,9
5824,2024-01-17,UK,toys,414.64,4
5825,2024-01-09,MX,grocery,165.87,4
5826,2024-01-04,US,home,499.85,1
5827,2024-01-19,CA,home,22.75,4
5828,2024-01-01,US,grocery,198.58,4
5829,2024-01-10,US,home,110.25,1
5830,2024-01-04,US,electronics,486.41,4
5831,2024-01-09,UK,grocery,337.68,2
5832,2024-01-13,UK,electronics,211.28,2
5833,2024-01-14,US,toys,486.44,3
5834,2024-01-10,UK,grocery,35.44,1
5835,2024-01-06,MX,home,113.64,9
5836,2024-01-16,CA,home,214.17,5
5837,2024-01-06,UK,electronics,66.52,1
5838,2024-01-17,UK,toys,498.49,2
5839,2024-01-10,US,home,288.84,4
5840,2024-01-18,CA,home,85.26,1
5841,2024-01-27,MX,toys,128.0,4
5842,2024-01-22,MX,electronics,201.13,3
5843,2024-01-18,CA,electronics,364.56,1
5844,2024-01-03,MX,toys,155.53,6
5845,2024-01-20,CA,toys,152.46,9
5846,2024-01-27,US,electronics,314.82,9
5847,2024-01-21,MX,grocery,27.68,6
5848,2024-01-25,MX,electronics,357.42,6
5849,2024-01-28,CA,grocery,276.1,9
5850,2024-01-15,MX,grocery,219.83,8
5851,2024-01-15,UK,grocery,199.52,4
5852,2024-01-04,US,electronics,114.43,8
5853,2024-01-29,MX,toys,123.95,1
5854,2024-01-27,MX,grocery,252.43,2
5855,2024-01-09,MX,toys,103.14,7
5856,2024-01-27,CA,toys,286.01,9
5857,2024-01-26,US,home,326.6,7
5858,2024-01-19,US,toys,231.63,7
5859,2024-01-24,MX,electronics,57.95,2
5860,2024-01-28,MX,electronics,469.1,6
5861,2024-01-17,CA,grocery,417.46,8
5862,2024-01-11,US,electronics,477.0,1
5863,2024-01-25,UK,grocery,187.27,7
5864,2024-01-09,MX,electronics,20.93,3
5865,2024-01-10,UK,grocery,220.99,6
5866,2024-01-18,UK,electronics,235.21,5
5867,2024-01-20,US,electronics,354.73,3
5868,2024-01-13,UK,grocery,368.68,8
5869,2024-01-08,MX,toys,215.26,8
5870,2024-01-07,MX,home,488.72,3
5871,2024-01-17,CA,electronics,60.57,1
5872,2024-01-21,US,toys,451.71,7
5873,2024-01-23,US,home,386.1,9
5874,2024-01-15,UK,home,268.92,1
5875,2024-01-20,MX,electronics,382.47,3
5876,2024-01-15,MX,toys,378.31,4
5877,2024-01-01,CA,electronics,87.53,6
5878,2024-01-25,UK,grocery,268.57,8
5879,2024-01-14,MX,grocery,238.11,6
5880,2024-01-05,US,home,249.6,3
5881,2024-01-11,CA,grocery,88.3,3
5882,2024-01-16,US,toys,195.57,2
5883,2024-01-02,CA,grocery,261.8,9
5884,2024-01-08,US,grocery,343.71,9
5885,2024-01-11,UK,toys,214.47,2
5886,2024-01-29,MX,toys,325.21,8
5887,2024-01-18,US,grocery,310.68,7
5888,2024-01-03,UK,toys,407.42,6
5889,2024-01-30,US,electronics,210.36,5
5890,2024-01-26,UK,grocery,436.97,3
5891,2024-01-01,CA,home,18.01,5
5892,2024-01-11,UK,toys,450.88,7
5893,2024-01-16,US,toys,475.89,4
5894,2024-01-18,MX,electronics,209.18,5
5895,2024-01-30,CA,electronics,474.92,5
5896,2024-01-16,CA,home,432.91,2
5897,2024-01-23,UK,electronics,33.24,2
5898,2024-01-10,US,electronics,327.45,1
5899,2024-01-18,UK,home,459.24,1
5900,2024-01-06,CA,grocery,107.01,2
5901,2024-01-19,MX,electronics,460.72,7
5902,2024-01-04,UK,grocery,107.43,5
5903,2024-01-27,US,home,317.48,5
5904,2024-01-13,UK,electronics,193.4,1
5905,2024-01-24,UK,toys,276.3,8
5906,2024-01-14,UK,grocery,144.32,1
5907,2024-01-03,MX,home,206.68,5
5908,2024-01-10,US,toys,254.21,8
5909,2024-01-06,US,electronics,253.44,2
5910,2024-01-01,CA,electronics,497.09,6
5911,2024-01-23,CA,grocery,428.09,4
5912,2024-01-24,UK,electronics,77.88,6
5913,2024-01-27,CA,toys,480.5,2
5914,2024-01-14,US,grocery,286.24,7
5915,2024-01-08,UK,grocery,306.86,1
5916,2024-01-19,CA,electronics,141.66,2
5917,2024-01-14,MX,home,154.99,6
5918,2024-01-10,CA,toys,73.26,5
5919,2024-01-17,MX,electronics,415.66,6
5920,2024-01-09,CA,home,244.27,1
5921,2024-01-29,US,grocery,53.3,1
5922,2024-01-06,CA,grocery,224.93,6
5923,2024-01-11,MX,electronics,173.55,3
5924,2024-01-25,MX,toys,346.57,7
5925,2024-01-07,CA,electronics,97.36,4
5926,2024-01-17,UK,electronics,467.97,7
5927,2024-01-28,MX,grocery,391.67,5
5928,2024-01-28,US,toys,198.8,7
5929,2024-01-01,CA,electronics,98.14,3
5930,2024-01-22,MX,home,384.92,8
5931,2024-01-05,CA,home,63.7,7
5932,2024-01-09,CA,toys,48.25,5
5933,2024-01-18,UK,grocery,341.53,3
5934,2024-01-24,CA,grocery,104.14,5
5935,2024-01-27,CA,toys,323.32,1
5936,2024-01-21,CA,electronics,180.88,8
5937,2024-01-02,US,electronics,52.45,6
5938,2024-01-29,CA,home,314.11,4
5939,2024-01-26,US,home,324.97,4
5940,2024-01-11,CA,toys,272.37,1
5941,2024-01-27,UK,grocery,177.69,1
5942,2024-01-28,UK,toys,457.37,8
5943,2024-01-06,MX,electronics,341.72,6
5944,2024-01-26,CA,electronics,279.42,4
5945,2024-01-08,UK,toys,243.11,3
5946,2024-01-04,UK,electronics,422.29,1
5947,2024-01-18,CA,electronics,480.82,9
5948,2024-01-28,MX,home,280.84,3
5949,2024-01-11,US,electronics,29.46,7
5950,2024-01-05,UK,home,248.16,4
5951,2024-01-15,UK,grocery,324.53,8
5952,2024-01-28,US,toys,409.68,8
5953,2024-01-18,UK,electronics,158.71,5
5954,2024-01-02,US,home,339.87,3
5955,2024-01-22,US,home,27.9,5
5956,2024-01-11,MX,toys,178.97,2
5957,2024-01-26,US,home,152.98,6
5958,2024-01-25,US,electronics,47.37,7
5959,2024-01-13,US,home,352.46,6
5960,2024-01-04,US,home,187.39,9
5961,2024-01-22,UK,grocery,112.86,5
5962,2024-01-07,US,electronics,77.83,8
5963,2024-01-29,UK,toys,452.33,9
5964,2024-01-11,CA,home,73.69,6
5965,2024-01-22,CA,home,433.51,5
5966,2024-01-24,US,electronics,262.25,4
5967,2024-01-04,MX,electronics,20.41,3
5968,2024-01-28,MX,home,479.33,7
5969,2024-01-15,UK,electronics,278.76,2
5970,2024-01-01,UK,toys,162.22,3
5971,2024-01-23,CA,electronics,137.77,3
5972,2024-01-03,UK,toys,162.03,2
5973,2024-01-14,MX,toys,111.35,2
5974,2024-01-06,CA,electronics,126.53,5
5975,2024-01-18,US,toys,192.65,8
5976,2024-01-25,UK,electronics,262.72,2
5977,2024-01-01,US,electronics,364.22,6
5978,2024-01-06,UK,home,155.04,6
5979,2024-01-06,MX,home,71.93,2
5980,2024-01-21,UK,grocery,15.19,1
5981,2024-01-16,MX,grocery,189.2,5
5982,2024-01-29,MX,electronics,396.51,3
5983,2024-01-05,US,toys,167.79,3
5984,2024-01-17,UK,electronics,112.49,5
5985,2024-01-10,US,home,456.25,9
5986,2024-01-28,MX,grocery,332.83,6
5987,2024-01-21,MX,electronics,487.95,3
5988,2024-01-18,MX,toys,282.61,8
5989,2024-01-07,MX,toys,272.74,8
5990,2024-01-03,CA,electronics,486.12,2
5991,2024-01-13,MX,grocery,307.28,2
5992,2024-01-15,UK,grocery,259.79,8
5993,2024-01-20,MX,electronics,123.17,3
5994,2024-01-19,CA,toys,194.55,2
5995,2024-01-03,UK,grocery,283.23,5
5996,2024-01-04,CA,grocery,284.32,4
5997,2024-01-05,CA,grocery,230.45,3
5998,2024-01-01,UK,home,346.27,3
5999,2024-01-04,CA,electronics,82.67,7
6000,2024-01-12,MX,grocery,434.4,8
6001,2024-01-28,US,grocery,370.0,3
6002,2024-01-27,US,electronics,412.92,5
6003,2024-01-24,US,home,22.51,2
6004,2024-01-10,UK,toys,392.18,9
6005,2024-01-23,UK,toys,371.13,9
6006,2024-01-25,UK,electronics,15.04,4
6007,2024-01-21,US,grocery,228.16,5
6008,2024-01-29,US,grocery,155.84,2
6009,2024-01-26,UK,toys,131.55,5
6010,2024-01-20,US,toys,82.73,2
6011,2024-01-24,CA,electronics,130.4,7
6012,2024-01-25,CA,home,382.25,3
6013,2024-01-13,US,electronics,454.37,3
6014,2024-01-23,UK,electronics,178.79,3
6015,2024-01-14,MX,electronics,146.27,7
6016,2024-01-23,MX,home,150.12,5
6017,2024-01-05,US,electronics,269.48,4
6018,2024-01-04,MX,electronics,27.58,5
6019,2024-01-14,UK,electronics,289.44,7
6020,2024-01-10,CA,grocery,460.48,3
6021,2024-01-17,CA,home,248.77,3
6022,2024-01-10,UK,grocery,202.25,7
6023,2024-01-26,MX,grocery,24.66,1
6024,2024-01-07,US,toys,276.12,2
6025,2024-01-16,CA,electronics,72.52,8
6026,2024-01-01,MX,grocery,233.48,6
6027,2024-01-17,MX,electronics,157.92,9
6028,2024-01-21,CA,electronics,134.12,5
6029,2024-01-29,CA,electronics,478.97,7
6030,2024-01-09,US,grocery,394.91,8
6031,2024-01-06,UK,toys,64.16,8
6032,2024-01-19,MX,home,161.55,8
6033,2024-01-13,US,toys,353.16,1
6034,2024-01-03,CA,electronics,412.66,1
6035,2024-01-07,UK,toys,265.62,9
6036,2024-01-22,UK,toys,450.65,5
6037,2024-01-09,MX,toys,183.98,8
6038,2024-01-22,UK,home,42.68,1
6039,2024-01-05,CA,toys,471.05,9
6040,2024-01-10,CA,home,209.81,4
6041,2024-01-23,CA,grocery,16.42,7
6042,2024-01-17,US,toys,361.0,2
6043,2024-01-12,CA,electronics,129.63,6
6044,2024-01-23,US,grocery,50.05,9
6045,2024-01-16,CA,home,422.81,3
6046,2024-01-03,CA,home,125.07,8
6047,2024-01-30,UK,toys,273.97,5
6048,2024-01-25,MX,home,308.07,9
6049,2024-01-22,CA,toys,472.78,7
6050,2024-01-09,UK,electronics,201.26,9
6051,2024-01-29,UK,electronics,253.2,1
6052,2024-01-15,MX,grocery,154.34,4
6053,2024-01-05,UK,home,235.88,2
6054,2024-01-23,UK,electronics,8.5,5
6055,2024-01-13,MX,home,430.06,2
6056,2024-01-14,US,electronics,37.65,3
6057,2024-01-20,MX,grocery,126.81,5
6058,2024-01-15,MX,toys,360.96,5
6059,2024-01-16,CA,toys,322.57,4
6060,2024-01-23,CA,home,377.12,6
6061,2024-01-13,US,electronics,255.1,9
6062,2024-01-17,MX,grocery,464.66,9
6063,2024-01-23,MX,grocery,472.77,8
6064,2024-01-08,US,toys,380.17,6
6065,2024-01-21,CA,electronics,164.24,8
6066,2024-01-02,MX,grocery,25.37,1
6067,2024-01-05,US,electronics,276.92,5
6068,2024-01-06,CA,home,9.48,9
6069,2024-01-12,UK,grocery,405.65,8
6070,2024-01-18,US,home,296.08,6
6071,2024-01-30,US,toys,311.37,8
6072,2024-01-22,MX,toys,34.91,4
6073,2024-01-22,UK,electronics,295.0,9
6074,2024-01-01,CA,home,93.97,2
6075,2024-01-30,UK,toys,204.3,8
6076,2024-01-17,MX,toys,162.99,8
6077,2024-01-30,MX,grocery,126.92,2
6078,2024-01-11,CA,grocery,226.3,6
6079,2024-01-10,CA,grocery,382.16,9
6080,2024-01-19,CA,grocery,120.44,2
6081,2024-01-14,MX,electronics,257.69,5
6082,2024-01-26,CA,home,181.54,3
6083,2024-01-10,CA,electronics,328.81,1
6084,2024-01-15,CA,grocery,285.69,7
6085,2024-01-28,US,home,326.78,5
6086,2024-01-19,CA,toys,491.23,4
6087,2024-01-04,MX,grocery,255.96,4
6088,2024-01-02,US,home,55.87,6
6089,2024-01-09,MX,home,27.19,5
6090,2024-01-10,UK,grocery,29.94,4
6091,2024-01-28,US,electronics,179.33,7
6092,2024-01-11,CA,grocery,363.69,8
6093,2024-01-14,US,home,420.85,2
6094,2024-01-07,MX,electronics,299.05,6
6095,2024-01-23,US,electronics,242.59,4
6096,2024-01-15,UK,electronics,424.09,4
6097,2024-01-22,CA,electronics,33.08,2
6098,2024-01-19,CA,home,165.18,7
6099,2024-01-22,UK,home,33.4,6
6100,2024-01-15,MX,grocery,465.9,6
6101,2024-01-30,US,home,49.15,3
6102,2024-01-28,MX,grocery,479.98,8
6103,2024-01-24,MX,toys,366.76,9
6104,2024-01-08,MX,home,249.8,8
6105,2024-01-11,CA,grocery,159.74,5
6106,2024-01-29,US,electronics,270.85,8
6107,2024-01-09,CA,electronics,323.13,6
6108,2024-01-15,CA,home,243.24,9
6109,2024-01-01,CA,toys,459.16,8
6110,2024-01-30,US,electronics,73.95,9
6111,2024-01-01,UK,grocery,68.56,1
6112,2024-01-19,CA,grocery,390.86,9
6113,2024-01-03,CA,electronics,282.56,7
6114,2024-01-10,CA,electronics,206.01,5
6115,2024-01-08,US,electronics,411.12,1
6116,2024-01-15,US,toys,469.84,3
6117,2024-01-10,MX,toys,264.73,4
6118,2024-01-01,CA,home,286.46,3
6119,2024-01-29,CA,grocery,32.22,3
6120,2024-01-18,US,home,251.73,9
6121,2024-01-02,US,home,14.76,1
6122,2024-01-19,CA,grocery,205.92,7
6123,2024-01-13,UK,grocery,483.35,4
6124,2024-01-22,MX,grocery,382.47,5
6125,2024-01-01,MX,home,368.53,4
6126,2024-01-02,CA,toys,393.51,4
6127,2024-01-29,MX,grocery,425.59,4
6128,2024-01-16,MX,electronics,26.14,1
6129,2024-01-15,CA,toys,440.35,2
6130,2024-01-13,MX,toys,388.43,6
6131,2024-01-16,US,toys,343.54,1
6132,2024-01-17,CA,toys,205.84,1
6133,2024-01-21,US,grocery,153.77,2
6134,2024-01-29,CA,home,100.01,1
6135,2024-01-29,US,electronics,174.1,7
6136,2024-01-07,MX,electronics,439.75,7
6137,2024-01-24,UK,home,32.95,5
6138,2024-01-26,US,home,364.46,6
6139,2024-01-17,US,toys,47.15,3
6140,2024-01-07,UK,grocery,62.82,4
6141,2024-01-13,UK,electronics,103.87,7
6142,2024-01-05,US,toys,338.56,1
6143,2024-01-26,US,toys,426.45,8
6144,2024-01-17,US,grocery,75.18,8
6145,2024-01-03,CA,electronics,120.77,3
6146,2024-01-07,US,home,319.16,1
6147,2024-01-26,US,toys,230.8,1
6148,2024-01-17,UK,electronics,318.57,5
6149,2024-01-07,UK,electronics,83.36,9
6150,2024-01-21,CA,toys,232.5,6
6151,2024-01-01,CA,electronics,173.53,6
6152,2024-01-17,MX,grocery,221.18,8
6153,2024-01-30,US,electronics,151.7,2
6154,2024-01-17,US,grocery,75.91,5
6155,2024-01-11,UK,toys,335.06,1
6156,2024-01-25,MX,electronics,336.17,7
6157,2024-01-27,US,grocery,135.87,8
6158,2024-01-29,MX,grocery,290.7,6
6159,2024-01-03,CA,electronics,481.04,1
6160,2024-01-15,US,toys,270.88,8
6161,2024-01-29,US,home,160.43,9
6162,2024-01-21,CA,home,157.74,1
6163,2024-01-11,US,electronics,416.47,3
6164,2024-01-26,CA,electronics,246.79,3
6165,2024-01-28,CA,home,135.32,5
6166,2024-01-16,MX,toys,317.29,1
6167,2024-01-25,UK,grocery,433.05,6
6168,2024-01-22,UK,home,365.09,7
6169,2024-01-28,CA,toys,47.74,9
6170,2024-01-09,MX,home,174.12,7
6171,2024-01-24,CA,toys,407.29,7
6172,2024-01-24,MX,home,212.04,8
6173,2024-01-01,MX,toys,499.32,9
6174,2024-01-29,UK,toys,174.26,5
6175,2024-01-25,UK,toys,454.21,7
6176,2024-01-22,MX,grocery,232.43,8
6177,2024-01-16,UK,toys,468.32,8
6178,2024-01-09,MX,home,213.55,5
6179,2024-01-19,US,toys,236.89,2
6180,2024-01-12,CA,toys,272.7,3
6181,2024-01-19,UK,electronics,24.7,3
6182,2024-01-22,CA,toys,46.61,8
6183,2024-01-09,UK,toys,428.02,6
6184,2024-01-07,CA,electronics,136.25,2
6185,2024-01-14,CA,grocery,315.49,5
6186,2024-01-29,UK,toys,133.7,9
6187,2024-01-19,UK,electronics,179.28,7
6188,2024-01-19,UK,toys,304.14,8
6189,2024-01-02,UK,grocery,172.62,8
6190,2024-01-09,MX,home,364.28,7
6191,2024-01-13,UK,toys,260.69,2
6192,2024-01-15,UK,home,379.59,5
6193,2024-01-03,UK,electronics,110.9,5
6194,2024-01-11,US,toys,324.26,4
6195,2024-01-21,CA,electronics,160.11,1
6196,2024-01-14,UK,home,179.8,5
6197,2024-01-30,UK,toys,97.36,4
6198,2024-01-25,CA,home,68.62,7
6199,2024-01-08,CA,electronics,441.28,1
6200,2024-01-18,MX,grocery,473.41,1
6201,2024-01-19,CA,grocery,199.81,5
6202,2024-01-16,CA,grocery,382.95,3
6203,2024-01-02,US,electronics,402.74,4
6204,2024-01-08,MX,grocery,75.22,1
6205,2024-01-22,US,toys,469.85,9
6206,2024-01-06,CA,grocery,405.07,4
6207,2024-01-12,UK,home,395.86,2
6208,2024-01-15,MX,toys,462.62,1
6209,2024-01-25,CA,home,179.68,8
6210,2024-01-08,CA,home,443.91,6
6211,2024-01-04,UK,home,499.01,7
6212,2024-01-15,UK,home,119.52,9
6213,2024-01-28,UK,toys,65.11,6
6214,2024-01-20,MX,electronics,58.86,3
6215,2024-01-25,US,toys,191.86,7
6216,2024-01-17,MX,grocery,405.34,6
6217,2024-01-13,UK,grocery,376.66,6
6218,2024-01-18,MX,electronics,102.68,2
6219,2024-01-02,UK,grocery,269.69,2
6220,2024-01-13,US,toys,183.96,9
6221,2024-01-13,MX,grocery,416.76,7
6222,2024-01-22,US,grocery,403.07,8
6223,2024-01-15,US,home,406.02,7
6224,2024-01-20,UK,toys,265.01,9
6225,2024-01-29,MX,home,404.7,3
6226,2024-01-27,MX,electronics,368.01,6
6227,2024-01-10,US,toys,264.76,5
6228,2024-01-29,UK,home,387.51,2
6229,2024-01-03,US,toys,191.55,3
6230,2024-01-19,US,grocery,391.0,3
6231,2024-01-03,US,electronics,313.57,1
6232,2024-01-22,US,grocery,431.63,9
6233,2024-01-14,MX,grocery,446.7,8
6234,2024-01-08,CA,toys,197.42,5
6235,2024-01-27,MX,electronics,147.49,1
6236,2024-01-23,UK,toys,143.64,4
6237,2024-01-30,CA,grocery,166.43,6
6238,2024-01-04,US,electronics,30.1,6
6239,2024-01-27,MX,electronics,465.96,8
6240,2024-01-28,CA,grocery,66.37,2
6241,2024-01-20,US,toys,439.59,7
6242,2024-01-11,MX,grocery,246.35,5
6243,2024-01-26,CA,grocery,450.67,6
6244,2024-01-11,MX,grocery,466.63,6
6245,2024-01-27,CA,toys,411.5,8
6246,2024-01-30,UK,electronics,206.45,4
6247,2024-01-11,MX,home,209.17,5
6248,2024-01-02,MX,grocery,483.38,6
6249,2024-01-30,CA,electronics,171.69,8
6250,2024-01-17,UK,home,208.53,4
6251,2024-01-09,MX,electronics,148.97,1
6252,2024-01-28,UK,toys,259.29,8
6253,2024-01-28,UK,home,307.16,4
6254,2024-01-02,MX,home,333.21,5
6255,2024-01-29,US,home,83.45,4
6256,2024-01-24,CA,grocery,176.56,8
6257,2024-01-15,MX,home,498.0,6
6258,2024-01-16,UK,toys,40.43,2
6259,2024-01-25,CA,toys,189.25,5
6260,2024-01-04,MX,home,109.85,6
6261,2024-01-08,CA,electronics,144.43,7
6262,2024-01-09,CA,grocery,236.28,1
6263,2024-01-26,UK,electronics,493.35,4
6264,2024-01-26,US,grocery,407.13,3
6265,2024-01-05,US,grocery,124.15,2
6266,2024-01-16,CA,toys,73.03,5
6267,2024-01-13,UK,grocery,305.07,6
6268,2024-01-30,UK,home,438.78,4
6269,2024-01-07,MX,grocery,104.13,9
6270,2024-01-26,CA,toys,101.61,4
6271,2024-01-20,MX,toys,343.63,3
6272,2024-01-17,UK,grocery,152.11,1
6273,2024-01-03,CA,grocery,25.54,8
6274,2024-01-05,US,grocery,154.72,1
6275,2024-01-19,US,electronics,109.28,4
6276,2024-01-12,MX,home,167.18,8
6277,2024-01-29,CA,grocery,408.16,6
6278,2024-01-27,UK,home,338.29,9
6279,2024-01-07,MX,toys,143.47,7
6280,2024-01-28,US,home,207.28,9
6281,2024-01-09,UK,grocery,110.89,6
6282,2024-01-28,CA,toys,279.04,3
6283,2024-01-06,US,grocery,116.99,1
6284,2024-01-29,UK,home,463.99,7
6285,2024-01-26,US,home,138.55,1
6286,2024-01-17,CA,electronics,357.45,8
6287,2024-01-16,MX,home,200.01,7
6288,2024-01-23,UK,toys,447.32,3
6289,2024-01-03,UK,grocery,161.14,1
6290,2024-01-21,CA,home,12.88,6
6291,2024-01-26,US,grocery,57.52,7
6292,2024-01-04,US,electronics,38.59,4
6293,2024-01-10,US,grocery,158.45,2
6294,2024-01-05,UK,grocery,337.84,7
6295,2024-01-21,UK,home,260.48,2
6296,2024-01-22,US,home,128.26,4
6297,2024-01-30,UK,grocery,499.39,1
6298,2024-01-10,MX,electronics,37.52,3
6299,2024-01-12,CA,toys,313.49,1
6300,2024-01-10,CA,toys,401.81,5
6301,2024-01-29,UK,toys,479.22,7
6302,2024-01-13,MX,toys,180.44,8
6303,2024-01-11,MX,grocery,287.24,2
6304,2024-01-22,US,grocery,129.58,3
6305,2024-01-16,CA,grocery,21.65,3
6306,2024-01-08,CA,grocery,261.26,6
6307,2024-01-08,CA,electronics,297.38,9
6308,2024-01-27,UK,grocery,141.25,1
6309,2024-01-25,MX,grocery,120.0,8
6310,2024-01-08,US,grocery,144.07,3
6311,2024-01-13,UK,home,264.54,1
6312,2024-01-27,US,toys,341.84,4
6313,2024-01-02,UK,home,361.73,4
6314,2024-01-30,CA,electronics,142.16,8
6315,2024-01-30,US,electronics,428.85,6
6316,2024-01-12,MX,toys,245.21,9
6317,2024-01-10,MX,toys,276.33,4
6318,2024-01-12,UK,grocery,118.02,3
6319,2024-01-11,CA,toys,194.67,5
6320,2024-01-15,UK,electronics,30.56,3
6321,2024-01-16,US,grocery,290.75,9
6322,2024-01-17,MX,electronics,375.69,8
6323,2024-01-26,MX,home,274.04,3
6324,2024-01-02,MX,grocery,166.64,1
6325,2024-01-18,MX,grocery,418.2,5
6326,2024-01-12,US,home,33.53,6
6327,2024-01-19,MX,electronics,128.12,5
6328,2024-01-26,UK,toys,29.77,7
6329,2024-01-23,MX,grocery,199.54,7
6330,2024-01-18,US,toys,128.93,2
6331,2024-01-30,CA,home,342.88,8
6332,2024-01-17,CA,electronics,43.89,2
6333,2024-01-30,MX,electronics,21.67,4
6334,2024-01-06,CA,electronics,278.7,7
6335,2024-01-25,US,toys,374.57,6
6336,2024-01-15,MX,toys,236.83,2
6337,2024-01-03,US,toys,144.23,4
6338,2024-01-06,CA,toys,251.79,3
6339,2024-01-03,CA,grocery,172.46,6
6340,2024-01-30,MX,toys,151.64,6
6341,2024-01-29,CA,home,226.34,8
6342,2024-01-01,MX,grocery,308.95,8
6343,2024-01-30,MX,electronics,291.43,5
6344,2024-01-13,UK,toys,58.57,4
6345,2024-01-28,UK,toys,113.04,3
6346,2024-01-21,UK,grocery,8.49,9
6347,2024-01-26,US,electronics,221.89,5
6348,2024-01-14,CA,electronics,386.21,4
6349,2024-01-13,CA,home,210.05,2
6350,2024-01-27,UK,grocery,499.67,6
6351,2024-01-04,MX,home,376.42,5
6352,2024-01-07,MX,grocery,190.58,2
6353,2024-01-22,MX,grocery,486.74,5
6354,2024-01-10,MX,grocery,322.14,8
6355,2024-01-07,US,electronics,460.11,4
6356,2024-01-21,CA,home,48.24,1
6357,2024-01-15,UK,home,281.01,8
6358,2024-01-15,US,toys,454.68,7
6359,2024-01-04,CA,home,327.14,9
6360,2024-01-23,US,toys,494.16,8
6361,2024-01-23,MX,toys,497.9,7
6362,2024-01-06,US,electronics,397.06,7
6363,2024-01-24,US,toys,142.99,1
6364,2024-01-20,MX,grocery,427.51,6
6365,2024-01-26,MX,grocery,353.23,9
6366,2024-01-05,UK,electronics,57.64,7
6367,2024-01-20,UK,grocery,196.9,5
6368,2024-01-12,CA,grocery,437.88,1
6369,2024-01-01,UK,home,355.34,6
6370,2024-01-28,UK,electronics,216.54,4
6371,2024-01-08,CA,grocery,308.44,3
6372,2024-01-01,US,electronics,468.71,5
6373,2024-01-05,US,electronics,300.82,1
6374,2024-01-22,US,grocery,117.7,7
6375,2024-01-06,MX,grocery,336.33,3
6376,2024-01-29,CA,toys,136.77,6
6377,2024-01-21,US,electronics,311.41,7
6378,2024-01-03,UK,electronics,324.06,4
6379,2024-01-15,UK,grocery,183.96,7
6380,2024-01-05,UK,toys,371.64,8
6381,2024-01-28,CA,home,149.99,9
6382,2024-01-24,CA,grocery,12.29,9
6383,2024-01-14,UK,toys,178.57,7
6384,2024-01-18,MX,electronics,431.84,1
6385,2024-01-16,MX,electronics,290.55,5
6386,2024-01-06,US,grocery,425.44,1
6387,2024-01-25,US,toys,68.66,1
6388,2024-01-24,US,grocery,100.53,2
6389,2024-01-14,US,electronics,86.49,3
6390,2024-01-27,US,toys,393.64,9
6391,2024-01-24,CA,toys,308.04,3
6392,2024-01-08,CA,electronics,171.52,4
6393,2024-01-29,MX,electronics,391.42,3
6394,2024-01-07,MX,home,220.52,2
6395,2024-01-08,CA,home,309.72,4
6396,2024-01-13,MX,electronics,428.08,9
6397,2024-01-06,UK,toys,215.5,6
6398,2024-01-18,MX,electronics,377.38,1
6399,2024-01-02,UK,grocery,284.99,6
6400,2024-01-08,UK,electronics,454.3,5
6401,2024-01-11,US,toys,230.45,8
6402,2024-01-01,MX,home,152.83,9
6403,2024-01-22,UK,electronics,138.35,4
6404,2024-01-29,MX,home,99.46,8
6405,2024-01-06,MX,grocery,181.49,8
6406,2024-01-16,CA,toys,219.97,4
6407,2024-01-27,CA,home,72.1,1
6408,2024-01-20,US,grocery,369.19,4
6409,2024-01-12,MX,toys,469.26,7
6410,2024-01-11,CA,toys,208.88,3
6411,2024-01-29,UK,home,462.97,6
6412,2024-01-27,UK,home,213.89,2
6413,2024-01-29,US,home,114.01,7
6414,2024-01-10,UK,toys,430.26,8
6415,2024-01-03,MX,toys,451.26,9
6416,2024-01-13,UK,toys,321.16,1
